NUM,ACH1,ACH2,ACH3,ACH4,ACH5,ACH6,ACH7,ACH8,ACH9,ACH10,ACH11,ACH12,ACH13,ACH14,ACH15,ACH16,ACH17,ACH18,ACH19,ACH20,ACH21,ACH22,ACH23,ACH24,ACH25,ACH26,ACH27,ACH28,ACH29,ACH30
761,10809,5398,9650,-1543,-2560,3971,-11,-4,-9,1482,-3906,2461,-1553,-2544,3966,0,126,0,10173,5,8762,-25,8820,-38,5,3,0,12,4698,4698
762,10812,5396,9650,-271,-3404,3598,-2,0,-4,1487,-3906,2456,-282,-3399,3598,0,168,0,10177,5,8759,-49,8820,-62,-6,2,0,9,4698,4698
763,10802,5394,9650,1006,-3913,2884,2,2,-2,1477,-3912,2451,1011,-3913,2889,0,299,0,10177,5,8762,-37,8817,-62,0,4,0,11,4698,4698
764,10806,5394,9650,2158,-4064,1882,-7,-4,-7,1487,-3906,2456,2175,-4064,1893,0,215,0,10180,5,8765,-37,8820,-38,5,2,0,-3,4698,4698
765,10802,5396,9650,3100,-3821,660,0,-2,-4,1482,-3906,2451,3111,-3831,660,0,168,0,10183,5,8759,-37,8817,-50,5,3,0,-1,4698,4698
766,10799,5394,9650,3728,-3220,-623,0,-2,-2,1477,-3912,2451,3749,-3225,-628,0,135,0,10180,5,8768,-25,8820,-50,-6,4,0,1,4698,4698
767,10802,5394,9650,3998,-2311,-1851,-2,-2,-4,1482,-3906,2461,4014,-2316,-1862,0,88,0,10183,5,8762,-37,8823,-38,0,4,0,-11,4698,4698
768,10802,5394,9650,3847,-991,-2982,-7,-4,-2,1471,-3912,2451,3868,-1007,-2987,0,32,0,10190,5,8765,-37,8820,-50,0,3,0,-10,4698,4698
769,10796,5392,9650,3403,189,-3593,0,0,0,1477,-3912,2451,3425,151,-3615,0,-24,0,10186,5,8765,-37,8820,-50,0,3,0,-11,4698,4698
770,10796,5390,9650,2451,1563,-4026,-7,0,0,1482,-3906,2451,2483,1547,-4042,0,-108,0,10190,5,8759,-49,8820,-75,0,2,0,-12,4698,4698
771,10796,5392,9650,1482,2521,-4010,-4,-9,-7,1482,-3906,2456,1520,2505,-4042,0,-141,0,10190,5,8762,-37,8820,-62,5,3,0,-1,4698,4698
772,10796,5390,9650,211,3354,-3647,-11,-11,-4,1477,-3912,2451,243,3338,-3685,0,-160,0,10190,5,8765,-37,8820,-50,11,3,0,-9,4698,4698
773,10799,5390,9650,-1077,3857,-2922,-11,-16,-11,1487,-3901,2456,-1039,3857,-2955,0,-305,0,10196,5,8762,-37,8823,-38,5,3,0,-4,4698,4698
774,10796,5390,9650,-2224,3998,-1927,-4,-9,-4,1477,-3906,2451,-2208,4009,-1965,0,-235,0,10196,5,8759,-49,8817,-50,-6,2,0,-1,4698,4698
775,10792,5390,9650,-3150,3776,-693,-2,-4,-2,1477,-3906,2451,-3144,3782,-742,0,-164,0,10193,5,8762,-37,8830,-50,0,3,0,1,4698,4698
776,10792,5390,9650,-3777,3181,606,-14,-7,-7,1487,-3901,2451,-3761,3203,573,0,-141,0,10199,5,8762,-37,8820,-50,5,3,0,6,4698,4698
777,10786,5386,9650,-4048,2267,1818,-2,-7,-2,1482,-3906,2451,-4048,2283,1796,0,-99,0,10199,5,8759,-49,8817,-50,-6,4,0,4,4698,4698
778,10792,5386,9650,-3923,1114,2840,-2,-4,-4,1477,-3912,2451,-3934,1130,2813,0,-33,0,10199,5,8765,-25,8820,-62,5,4,0,15,4698,4698
779,10789,5388,9650,-3447,-217,3554,-7,-9,-9,1487,-3901,2461,-3458,-184,3549,0,14,0,10202,5,8762,-25,8820,-50,5,2,0,13,4698,4698
780,10786,5382,9650,-2636,-1472,3944,-2,-4,-4,1487,-3906,2451,-2652,-1461,3944,0,98,0,10202,5,8759,-49,8817,-62,0,2,0,10,4698,4698
781,10786,5384,9650,-1532,-2554,3971,2,0,-2,1477,-3906,2451,-1548,-2549,3966,0,126,0,10202,5,8762,-25,8823,-38,-6,4,0,16,4698,4698
782,10786,5386,9650,-266,-3399,3603,-4,-2,-9,1482,-3901,2461,-282,-3399,3609,0,159,0,10209,5,8762,-37,8820,-50,0,3,0,7,4698,4698
783,10789,5384,9650,1006,-3918,2884,2,2,0,1482,-3901,2451,1006,-3923,2889,0,299,0,10209,5,8759,-62,8817,-62,0,2,0,9,4698,4698
784,10786,5382,9650,2164,-4064,1888,-7,-2,-7,1482,-3906,2451,2175,-4059,1893,0,215,0,10202,5,8765,-25,8820,-25,0,4,0,2,4698,4698
785,10782,5384,9650,3100,-3815,654,-4,-2,-7,1482,-3901,2461,3116,-3831,660,0,163,0,10212,5,8765,-25,8820,-38,0,3,0,-3,4698,4698
786,10776,5382,9650,3728,-3204,-623,0,-2,-2,1482,-3901,2451,3749,-3231,-628,0,135,0,10212,5,8759,-49,8820,-62,-6,3,0,-5,4698,4698
787,10782,5382,9650,3987,-2300,-1867,2,2,-4,1471,-3906,2451,4020,-2316,-1856,0,93,0,10212,5,8762,-37,8823,-38,5,3,0,-6,4698,4698
788,10776,5384,9650,3874,-1142,-2874,-11,-4,-4,1487,-3901,2451,3917,-1164,-2874,0,37,0,10219,5,8762,-37,8820,-62,0,3,0,-9,4698,4698
789,10776,5382,9650,3403,183,-3588,0,0,-4,1477,-3906,2451,3435,156,-3615,0,-24,0,10219,5,8759,-49,8817,-50,-6,4,0,-9,4698,4698
790,10772,5380,9650,2580,1412,-3988,-4,-9,-9,1477,-3906,2445,2618,1412,-4015,0,-104,0,10219,5,8765,-25,8826,-38,5,3,0,-8,4698,4698
791,10776,5378,9650,1341,2613,-3983,-11,-9,-9,1482,-3901,2456,1368,2613,-4021,0,-150,0,10222,5,8762,-49,8823,-50,11,4,0,-11,4698,4698
792,10769,5378,9650,216,3338,-3642,-2,-4,-2,1482,-3906,2451,243,3343,-3674,0,-164,0,10228,5,8762,-37,8817,-50,-6,3,0,-4,4698,4698
793,10769,5378,9650,-1072,3852,-2917,-2,-7,-2,1482,-3906,2445,-1050,3863,-2857,0,-291,0,10219,5,8762,-25,8820,-50,0,3,0,0,4698,4698
794,10772,5380,9650,-2224,3993,-1927,-9,-14,-4,1482,-3901,2456,-2203,4014,-1965,0,-230,0,10228,5,8762,-37,8820,-50,0,2,0,-1,4698,4698
795,10769,5376,9650,-3150,3760,-688,-4,-11,-4,1482,-3901,2451,-3144,3782,-731,0,-164,0,10222,5,8762,-49,8817,-62,5,3,0,0,4698,4698
796,10769,5378,9650,-3766,3176,616,-11,-11,-9,1482,-3895,2456,-3766,3197,573,0,-136,0,10225,5,8762,-25,8823,-38,5,3,0,7,4698,4698
797,10769,5378,9650,-4037,2245,1823,-4,-9,-7,1477,-3901,2456,-4048,2277,1796,0,-104,0,10228,5,8762,-37,8820,-50,0,2,0,9,4698,4698
798,10762,5376,9650,-3929,1098,2840,0,2,-2,1477,-3906,2445,-3945,1125,2813,0,-47,0,10225,5,8762,-62,8817,-62,0,4,0,3,4698,4698
799,10766,5376,9650,-3447,-212,3554,0,0,-4,1477,-3906,2451,-3458,-184,3544,0,9,0,10231,5,8762,-25,8820,-38,0,3,0,16,4698,4698
800,10762,5376,9650,-2641,-1467,3944,-11,0,-2,1482,-3901,2451,-2646,-1456,3944,0,93,0,10235,5,8762,-37,8820,-50,-6,2,0,13,4698,4698
801,10759,5374,9650,-1548,-2554,3960,-4,2,-2,1477,-3906,2445,-1559,-2549,3966,0,131,0,10231,5,8762,-49,8820,-62,0,3,0,11,4698,4698
802,10766,5374,9650,-276,-3393,3598,0,-2,-7,1466,-3912,2440,-276,-3393,3603,0,159,0,10235,5,8762,-25,8823,-50,5,3,0,9,4698,4698
803,10759,5374,9650,995,-3913,2878,-2,-7,-7,1487,-3901,2456,1001,-3918,2889,0,299,0,10238,5,8762,-49,8820,-62,-6,2,0,0,4698,4698
804,10759,5370,9650,2153,-4048,1888,-2,4,-2,1477,-3901,2445,2169,-4069,1888,0,224,0,10235,5,8759,-49,8820,-62,-6,3,0,2,4698,4698
805,10759,5370,9650,3100,-3810,654,-4,-4,-7,1482,-3901,2456,3122,-3831,660,0,163,0,10241,5,8765,-25,8823,-25,0,4,0,-2,4698,4698
806,10762,5372,9650,3717,-3215,-634,0,2,-2,1482,-3901,2451,3749,-3231,-628,0,135,0,10241,5,8762,-49,8820,-62,0,3,0,-3,4698,4698
807,10756,5370,9650,3982,-2300,-1856,0,2,-4,1477,-3906,2451,4020,-2316,-1862,0,88,0,10241,5,8762,-25,8817,-38,0,4,0,-6,4698,4698
808,10756,5370,9650,3874,-1148,-2868,-11,-4,-4,1482,-3895,2451,3912,-1164,-2879,0,32,0,10244,5,8762,-25,8823,-50,5,2,0,-12,4698,4698
809,10752,5370,9650,3398,178,-3588,-7,-7,-4,1482,-3901,2451,3435,146,-3615,0,-29,0,10248,5,8759,-49,8817,-62,5,3,0,-7,4698,4698
810,10749,5368,9650,2570,1417,-3994,0,-4,-2,1477,-3901,2451,2613,1401,-4021,0,-104,0,10244,5,8762,-37,8817,-38,-6,4,0,-9,4698,4698
811,10752,5370,9650,1487,2521,-4010,-4,-11,-9,1477,-3895,2451,1520,2510,-4037,0,-141,0,10248,5,8762,-25,8823,-50,5,4,0,-6,4698,4698
812,10752,5370,9650,205,3338,-3653,-11,-11,-4,1487,-3901,2445,243,3343,-3680,0,-169,0,10251,5,8762,-37,8820,-50,5,4,0,-4,4698,4698
813,10749,5366,9650,-1072,3852,-2922,-11,-9,-7,1482,-3895,2451,-1207,3895,-2852,0,-296,0,10248,5,8762,-25,8823,-38,11,3,0,0,4698,4698
814,10749,5366,9650,-2230,3993,-1927,-7,-9,-7,1482,-3895,2451,-2208,4014,-1959,0,-230,0,10254,5,8762,-25,8820,-62,0,3,0,-3,4698,4698
815,10742,5366,9650,-3155,3771,-693,-4,-7,-4,1482,-3901,2451,-3144,3782,-731,0,-169,0,10254,5,8759,-49,8817,-50,0,2,0,1,4698,4698
816,10746,5366,9650,-3842,3073,768,-11,-9,-4,1487,-3901,2451,-3831,3089,730,0,-141,0,10251,5,8759,-25,8823,-38,0,3,0,6,4698,4698
817,10746,5366,9650,-4048,2267,1818,-7,-14,-7,1482,-3895,2451,-4048,2277,1796,0,-104,0,10257,5,8762,-37,8820,-50,0,3,0,6,4698,4698
818,10742,5364,9650,-3934,1109,2835,-7,-7,-2,1482,-3895,2451,-3940,1125,2813,0,-47,0,10257,5,8759,-49,8817,-50,-6,3,0,8,4698,4698
819,10742,5364,9650,-3442,-212,3560,-2,-4,-2,1477,-3901,2445,-3458,-190,3544,0,14,0,10254,5,8765,-37,8823,-38,5,4,0,15,4698,4698
820,10742,5364,9650,-2630,-1483,3955,-7,-7,-7,1487,-3895,2451,-2652,-1461,3944,0,98,0,10264,5,8762,-37,8820,-50,0,3,0,11,4698,4698
821,10742,5362,9650,-1537,-2565,3960,-4,2,-4,1482,-3895,2445,-1559,-2549,3966,0,135,0,10260,5,8759,-37,8817,-50,-6,3,0,9,4698,4698
822,10736,5360,9650,-266,-3399,3603,2,2,-2,1477,-3901,2445,-276,-3393,3603,0,163,0,10260,5,8765,-37,8820,-50,5,4,0,9,4698,4698
823,10739,5364,9650,1011,-3918,2878,-2,0,-7,1466,-3912,2434,1006,-3918,2894,0,299,0,10267,5,8765,-37,8820,-50,5,3,0,5,4698,4698
824,10736,5360,9650,2158,-4069,1872,-7,4,-2,1477,-3901,2445,2164,-4069,1888,0,229,0,10267,5,8759,-49,8817,-50,0,3,0,1,4698,4698
825,10732,5360,9650,3100,-3810,660,2,-2,-4,1471,-3895,2451,3111,-3837,660,0,168,0,10264,5,8762,-37,8823,-62,0,4,0,-1,4698,4698
826,10736,5360,9650,3733,-3220,-628,0,-4,-4,1477,-3895,2451,3749,-3231,-628,0,135,0,10273,5,8762,-37,8820,-38,-6,3,0,-5,4698,4698
827,10729,5360,9650,3993,-2311,-1862,-2,-2,-7,1482,-3895,2451,4020,-2322,-1862,0,88,0,10270,5,8759,-49,8817,-50,5,3,0,-4,4698,4698
828,10726,5358,9650,3885,-1148,-2863,-2,-4,-2,1477,-3901,2440,3912,-1175,-2890,0,37,0,10270,5,8762,-25,8826,-38,5,4,0,-11,4698,4698
829,10732,5362,9650,3398,178,-3593,-4,-7,-9,1471,-3895,2451,3430,151,-3620,0,-29,0,10277,5,8765,-37,8820,-50,11,2,0,-15,4698,4698
830,10729,5358,9650,2575,1417,-3994,-4,-4,-4,1477,-3895,2445,2613,1406,-4021,0,-94,0,10273,5,8759,-37,8817,-62,0,2,0,-4,4698,4698
831,10729,5356,9650,1487,2516,-4005,-4,-4,-4,1471,-3901,2451,1520,2510,-4037,0,-136,0,10273,5,8762,-25,8823,-25,5,3,0,-8,4698,4698
832,10729,5356,9650,211,3343,-3642,-11,-9,-7,1482,-3890,2451,238,3343,-3674,0,-174,0,10280,5,8762,-37,8820,-62,0,2,0,-7,4698,4698
833,10722,5354,9650,-1077,3852,-2928,-9,-4,-2,1477,-3895,2445,-1056,3852,-2960,0,-310,0,10280,5,8759,-37,8813,-62,5,2,0,-4,4698,4698
834,10726,5356,9650,-2354,3987,-1781,-9,-11,-4,1482,-3895,2445,-2333,4004,-1819,0,-216,0,10277,5,8759,-37,8820,-50,11,2,0,0,4698,4698
835,10726,5356,9650,-3155,3760,-699,-9,-14,-7,1477,-3890,2451,-3150,3782,-731,0,-174,0,10283,5,8762,-49,8817,-62,0,2,0,3,4698,4698
836,10719,5354,9650,-3772,3176,606,-9,-7,-2,1482,-3895,2445,-3772,3192,573,0,-141,0,10283,5,8759,-49,8817,-50,0,3,0,1,4698,4698
837,10722,5352,9650,-4037,2256,1828,2,-2,-2,1471,-3901,2445,-4042,2288,1796,0,-104,0,10283,5,8765,-37,8820,-38,17,3,0,9,4698,4698
838,10722,5356,9650,-3923,1103,2840,-7,-9,-9,1482,-3890,2451,-3934,1136,2819,0,-43,0,10286,5,8762,-37,8820,-50,0,2,0,11,4698,4698
839,10712,5352,9650,-3453,-217,3549,-2,0,-4,1477,-3890,2451,-3458,-195,3544,0,14,0,10286,5,8759,-49,8817,-50,-6,2,0,10,4698,4698
840,10716,5352,9650,-2630,-1456,3955,0,-2,-9,1477,-3895,2445,-2646,-1456,3944,0,93,0,10289,5,8765,-25,8823,-25,5,3,0,18,4698,4698
841,10712,5352,9650,-1543,-2549,3955,-4,-4,-9,1482,-3895,2451,-1553,-2549,3966,0,131,0,10293,5,8755,-37,8820,-50,5,2,0,14,4698,4698
842,10716,5350,9650,-271,-3382,3598,0,2,-2,1477,-3895,2440,-276,-3393,3603,0,163,0,10293,5,8759,-49,8817,-38,0,3,0,4,4698,4698
843,10712,5350,9650,1001,-3913,2884,0,2,-2,1471,-3901,2440,1001,-3918,2889,0,299,0,10289,5,8759,-49,8817,-50,0,2,0,1,4698,4698
844,10716,5350,9650,2164,-4059,1877,-4,2,-4,1487,-3890,2451,2169,-4069,1893,0,220,0,10296,5,8762,-37,8820,-50,5,2,0,1,4698,4698
845,10709,5350,9650,3100,-3810,649,0,2,-2,1477,-3895,2451,3116,-3831,660,0,163,0,10296,5,8759,-37,8817,-50,0,4,0,0,4698,4698
846,10706,5348,9650,3728,-3198,-634,0,0,-2,1471,-3901,2440,3760,-3231,-628,0,135,0,10299,5,8765,-37,8823,-50,0,3,0,-6,4698,4698
847,10712,5350,9650,3982,-2295,-1862,-2,-2,-7,1477,-3895,2451,4025,-2316,-1862,0,93,0,10302,5,8762,-37,8820,-50,0,3,0,-6,4698,4698
848,10706,5344,9650,3879,-1142,-2868,-7,0,0,1477,-3895,2440,3912,-1164,-2874,0,42,0,10302,5,8759,-49,8817,-62,0,4,0,-8,4698,4698
849,10706,5346,9650,3403,178,-3593,-2,-2,-4,1471,-3895,2445,3435,151,-3615,0,-24,0,10299,5,8765,-37,8823,-50,5,3,0,-9,4698,4698
850,10709,5346,9650,2580,1406,-3994,-7,-4,-7,1482,-3890,2445,2608,1406,-4015,0,-104,0,10306,5,8759,-25,8820,-50,11,2,0,-7,4698,4698
851,10702,5344,9650,1487,2505,-4005,-7,-4,-7,1477,-3895,2440,1525,2499,-4042,0,-141,0,10302,5,8762,-49,8817,-62,5,3,0,-8,4698,4698
852,10702,5346,9650,216,3338,-3647,0,-4,-2,1471,-3901,2434,243,3338,-3680,0,-169,0,10306,5,8765,-25,8820,-38,5,3,0,-7,4698,4698
853,10706,5346,9650,-1066,3836,-2928,-9,-14,-7,1482,-3890,2451,-1045,3857,-2955,0,-314,0,10306,5,8762,-37,8820,-62,0,2,0,-5,4698,4698
854,10699,5342,9650,-2219,3993,-1921,-2,-4,0,1471,-3895,2440,-2208,4009,-1959,0,-239,0,10306,5,8759,-49,8817,-62,0,2,0,-3,4698,4698
855,10699,5342,9650,-3263,3695,-542,-11,-4,0,1477,-3895,2440,-3242,3717,-574,0,-174,0,10309,5,8759,-37,8817,-50,5,3,0,0,4698,4698
856,10699,5340,9650,-3772,3170,606,-9,-4,-4,1482,-3890,2445,-3766,3187,573,0,-146,0,10312,5,8762,-37,8820,-62,0,2,0,5,4698,4698
857,10696,5340,9650,-4042,2267,1823,-4,-4,-4,1477,-3895,2440,-4048,2283,1801,0,-99,0,10312,5,8759,-49,8817,-50,0,3,0,0,4698,4698
858,10699,5340,9650,-3929,1109,2840,0,-2,-7,1466,-3895,2440,-3940,1130,2813,0,-47,0,10315,5,8762,-25,8820,-50,5,3,0,9,4698,4698
859,10696,5342,9650,-3453,-217,3549,-2,-4,-4,1471,-3895,2445,-3458,-190,3549,0,14,0,10318,5,8759,-37,8820,-50,0,2,0,9,4698,4698
860,10692,5340,9650,-2636,-1472,3949,-7,-2,-2,1471,-3895,2440,-2646,-1456,3944,0,98,0,10315,5,8759,-37,8817,-50,-6,3,0,17,4698,4698
861,10696,5342,9650,-1537,-2554,3971,-9,-4,-4,1460,-3906,2434,-1548,-2544,3966,0,140,0,10315,5,8762,-37,8820,-50,5,3,0,11,4698,4698
862,10696,5340,9650,-266,-3404,3598,-2,0,-7,1477,-3890,2445,-276,-3393,3609,0,163,0,10318,5,8759,-37,8820,-50,-6,2,0,7,4698,4698
863,10689,5340,9650,1006,-3913,2884,2,2,0,1477,-3895,2440,1006,-3913,2894,0,304,0,10318,5,8755,-49,8820,-50,0,4,0,6,4698,4698
864,10689,5338,9650,2288,-4053,1736,0,7,-7,1471,-3895,2440,2294,-4064,1742,0,206,0,10318,5,8759,-37,8817,-50,-6,0,0,0,4698,4698
865,10689,5338,9650,3100,-3815,660,0,2,-7,1471,-3890,2445,3116,-3826,665,0,168,0,10328,5,8762,-37,8820,-50,5,2,0,-3,4698,4698
866,10682,5336,9650,3722,-3225,-628,2,4,-2,1477,-3895,2440,3744,-3231,-634,0,135,0,10322,5,8759,-49,8817,-62,0,3,0,-1,4698,4698
867,10689,5338,9650,3998,-2306,-1846,-4,-4,-7,1477,-3890,2445,4020,-2316,-1862,0,93,0,10328,5,8759,-37,8820,-38,0,2,0,-9,4698,4698
868,10686,5338,9650,3885,-1158,-2863,-9,-2,-2,1482,-3890,2445,3912,-1169,-2879,0,37,0,10331,5,8759,-37,8820,-50,0,2,0,-7,4698,4698
869,10682,5334,9650,3387,167,-3599,-2,-4,-2,1471,-3895,2440,3425,151,-3615,0,-24,0,10328,5,8762,-49,8817,-62,0,3,0,-10,4698,4698
870,10682,5336,9650,2575,1423,-3994,-7,-14,-7,1471,-3890,2445,2618,1406,-4021,0,-108,0,10338,5,8759,-25,8820,-50,11,3,0,-12,4698,4698
871,10679,5336,9650,1477,2521,-4010,-4,-14,-4,1477,-3890,2445,1515,2510,-4042,0,-141,0,10351,5,8759,-37,8817,-50,5,3,0,-3,4698,4698
